iter,tau_e,Re_B,Re_T,Re_L,lambda_t,eta_cell,eta_domain,kmax_eta_cell,kmax_eta_domain,L_TKE,ils,eps0,TKE,u_rms,frac_x,frac_y,frac_z
174000,  4.087309E+03,  6.941522E+02,  5.548594E+01,  1.102692E+02,  2.046295E+01,  1.395899E+00,  3.426051E-02,  4.385345E+00,  4.385345E+00,  1.390582E+02,  4.066675E+01,  1.301206E-08,  1.484893E-04,  9.949516E-03,  3.329841E-01,  3.145432E-01,  3.524728E-01
175000,  4.103035E+03,  6.936362E+02,  5.519955E+01,  1.105289E+02,  2.037247E+01,  1.393327E+00,  3.419740E-02,  4.377267E+00,  4.377267E+00,  1.377289E+02,  4.079287E+01,  1.310837E-08,  1.482686E-04,  9.942119E-03,  3.275333E-01,  3.088581E-01,  3.636086E-01
176000,  4.128190E+03,  6.928076E+02,  5.502615E+01,  1.109410E+02,  2.033277E+01,  1.392801E+00,  3.418448E-02,  4.375613E+00,  4.375613E+00,  1.370286E+02,  4.099393E+01,  1.312820E-08,  1.479146E-04,  9.930243E-03,  3.260844E-01,  3.018524E-01,  3.720632E-01
177000,  4.157472E+03,  6.919479E+02,  5.484122E+01,  1.114509E+02,  2.028961E+01,  1.392186E+00,  3.416939E-02,  4.373682E+00,  4.373682E+00,  1.362782E+02,  4.123348E+01,  1.315141E-08,  1.475477E-04,  9.917920E-03,  3.252156E-01,  2.976871E-01,  3.770973E-01
178000,  4.200970E+03,  6.911423E+02,  5.480096E+01,  1.123548E+02,  2.029834E+01,  1.393297E+00,  3.419665E-02,  4.377172E+00,  4.377172E+00,  1.362368E+02,  4.161637E+01,  1.310952E-08,  1.472044E-04,  9.906374E-03,  3.254530E-01,  2.947800E-01,  3.797669E-01
179000,  4.248875E+03,  6.906956E+02,  5.515989E+01,  1.134892E+02,  2.044451E+01,  1.398757E+00,  3.433065E-02,  4.394324E+00,  4.394324E+00,  1.381165E+02,  4.206374E+01,  1.290603E-08,  1.470141E-04,  9.899970E-03,  3.273169E-01,  2.921666E-01,  3.805165E-01
180000,  4.285877E+03,  6.905521E+02,  5.536587E+01,  1.144300E+02,  2.052512E+01,  1.401657E+00,  3.440184E-02,  4.403436E+00,  4.403436E+00,  1.391789E+02,  4.242124E+01,  1.279954E-08,  1.469531E-04,  9.897914E-03,  3.277604E-01,  2.951105E-01,  3.771291E-01
181000,  4.304355E+03,  6.904576E+02,  5.552197E+01,  1.148919E+02,  2.058580E+01,  1.403824E+00,  3.445502E-02,  4.410243E+00,  4.410243E+00,  1.399840E+02,  4.259830E+01,  1.272070E-08,  1.469128E-04,  9.896559E-03,  3.259631E-01,  3.020852E-01,  3.719517E-01
182000,  4.302478E+03,  6.903061E+02,  5.548912E+01,  1.147914E+02,  2.057814E+01,  1.403716E+00,  3.445238E-02,  4.409904E+00,  4.409904E+00,  1.398490E+02,  4.257038E+01,  1.272460E-08,  1.468484E-04,  9.894388E-03,  3.248638E-01,  3.076593E-01,  3.674769E-01
183000,  4.286305E+03,  6.901563E+02,  5.568267E+01,  1.143103E+02,  2.065440E+01,  1.406468E+00,  3.451991E-02,  4.418549E+00,  4.418549E+00,  1.408570E+02,  4.240116E+01,  1.262532E-08,  1.467846E-04,  9.892240E-03,  3.273342E-01,  3.056534E-01,  3.670124E-01
